"URL","Language","Title","Has Alert","H2","Breadcrumb LVL2 Name","Breadcrumb LVL2 URL","Breadcrumb LVL3 Name","Breadcrumb LVL3 URL","Breadcrumb LVL4 Name","Breadcrumb LVL4 URL","Last Modified","Last Crawled","Author","dcterms.subject","dcterms.audience","dcterms.type","desc"
"https://www.canada.ca/en/impact-assessment-agency.html","en","Impact Assessment Agency of Canada","true","Follow:; Most requested; Contact us; Impact assessment; How to get involved; Policy and guidance; Acts and regulations; Latest news; Top news; Corporate information; Features",,,,,,,"2020-03-26T00:00:00Z","2020-03-31T02:53:50.864Z","Impact Assessment Agency of Canada","NE Nature and Environment",,,"Impact Assessment Agency of Canada"
"https://www.international.gc.ca/country-pays/us-eu/new_york.aspx?lang=eng","en","Consulate General of Canada in New York, United States","true","Coronavirus disease (COVID-19); Address; Follow:; Related links; Services and information; General enquiries; Consular services; Media relations; Trade and investment services; Visa and immigration services","Canada and the world","http://international.gc.ca/world-monde/index.aspx?lang=eng","Information by countries and territories","http://international.gc.ca/world-monde/country-pays/index.aspx?lang=eng","Canada and the United States","https://www.international.gc.ca/country-pays/us-eu/index.aspx?lang=eng","2020-03-26T00:00:00Z","2020-03-31T03:14:44.012Z",,"Foreign affairs, International trade, International development",,,
"https://www.pc.gc.ca/en/lhn-nhs/bc/fortroddhill/visit/covid-19-info","en","Coronavirus (COVID-19) and your visit to Fort Rodd Hill and Fisgard Lighthouse National Historic Sites - Fort Rodd Hill and Fisgard Lighthouse National Historic Sites","false","Coronavirus (COVID-19) and your visit to Fort Rodd Hill and Fisgard Lighthouse National Historic Sites","National Historic Sites","/en/lhn-nhs","Fort Rodd Hill and Fisgard Lighthouse National Historic Sites","/en/lhn-nhs/bc/fortroddhill","Plan your visit","/en/lhn-nhs/bc/fortroddhill/visit","2020-03-26T00:00:00Z","2020-03-31T03:14:47.830Z",,"Parks Canada",,,"Learn how COVID-19 may affect your visit."
"https://www.pc.gc.ca/en/lhn-nhs/mb/prince/securite-safety","en","Visitor safety - Prince of Wales Fort National Historic Site","true","Visitor safety","National Historic Sites","/en/lhn-nhs","Prince of Wales Fort National Historic Site","/en/lhn-nhs/mb/prince",,,"2020-03-26T00:00:00Z","2020-03-31T03:14:48.368Z",,"Parks Canada",,,"The awe-inspiring scenery can pose some awe-inspiring hazards too. The most common risks, and how to avoid them, are described here."
"https://www.pc.gc.ca/en/lhn-nhs/ns/fortanne/visit","en","Plan your visit - Fort Anne National Historic Site","true","Plan your visit","National Historic Sites","/en/lhn-nhs","Fort Anne National Historic Site","/en/lhn-nhs/ns/fortanne",,,"2020-03-26T00:00:00Z","2020-03-31T03:14:49.487Z",,"Parks Canada",,,"Plan your visit to Fort Anne National Historic Site"
"https://www.canadainternational.gc.ca/united_kingdom-royaume_uni/index.aspx?lang=eng","en","High Commission of Canada in the United Kingdom; High Commission of Canada in the United Kingdom","false","Common menu bar; Breadcrumb; Coronavirus disease (COVID-19); Visas and immigration; Primary navigation; Supplemental content; Footer",,,,,,,"2020-03-26T00:00:00Z","2020-03-31T03:14:04.029Z",,,,,"The Canadian High Commission in London provides full consular and passport services to Canadians  in the UK and information about studying in the UK as well as visiting, immigrating to, or working in, Canada."
"https://www.canada.ca/en/sr/srb/sra.html","en","Advanced search","false",,"Basic search","/en/sr/srb.html",,,,,"2020-03-26T00:00:00Z","2020-03-31T03:13:07.032Z","Service Canada","IN Information and Communications; Information; Government information",,"navigation page","Search all Government of Canada websites."
"https://www.pc.gc.ca/en/pn-np/bc/pacificrim/visit","en","Plan your visit - Pacific Rim National Park Reserve","true","Plan your visit","National Parks","/en/pn-np","Pacific Rim National Park Reserve","/en/pn-np/bc/pacificrim",,,"2020-03-26T00:00:00Z","2020-03-31T03:15:00.677Z",,"Parks Canada",,,"Planning a visit in Pacific Rim National Park Reserve."
"https://www.pc.gc.ca/en/pn-np/bc/pacificrim/visit/tarifs-fees","en","Fees - Pacific Rim National Park Reserve","true","Fees","National Parks","/en/pn-np","Pacific Rim National Park Reserve","/en/pn-np/bc/pacificrim","Plan your visit","/en/pn-np/bc/pacificrim/visit","2020-03-26T00:00:00Z","2020-03-31T03:15:00.968Z",,"Parks Canada",,,
"https://www.pc.gc.ca/en/pn-np/bc/yoho/activ/randonnee-hike/jour-day","en","Day hikes - Yoho National Park","true","Day hikes","National Parks","/en/pn-np","Yoho National Park","/en/pn-np/bc/yoho","Things to do","/en/pn-np/bc/yoho/activ","2020-03-26T00:00:00Z","2020-03-31T03:15:02.911Z",,"Parks Canada",,,"Yoho is a hiker’s paradise, with more than 400 km of trails, ranging from easy self-guided interpretive trails to difficult all-day guided hikes to the Burgess Shale fossil beds"
"https://www.pc.gc.ca/en/pn-np/bc/yoho/visit","en","Plan your visit - Yoho National Park","true","Plan your visit","National Parks","/en/pn-np","Yoho National Park","/en/pn-np/bc/yoho",,,"2020-03-26T00:00:00Z","2020-03-31T03:15:03.201Z",,"Parks Canada",,,"With Highway 1 (the Trans-Canada Highway) running through the centre of Yoho, most people visit the park by car or RV. Accommodation and restaurants are abundant in and around the Village of Field, nestled in the heart of the park."
"https://www.pc.gc.ca/en/pn-np/bc/yoho/visit/heures-hours","en","Hours of operation - Yoho National Park","true","Hours of operation","National Parks","/en/pn-np","Yoho National Park","/en/pn-np/bc/yoho","Plan your visit","/en/pn-np/bc/yoho/visit","2020-03-26T00:00:00Z","2020-03-31T03:15:03.246Z",,"Parks Canada",,,"Yoho National Park is open year round. The peak season is during July and August. Some Parks Canada services are only available from mid-May to early-October."
"https://www.pc.gc.ca/en/pn-np/nb/kouchibouguac/visit/tarifs-fees","en","Fees - Kouchibouguac National Park","true","Fees","National Parks","/en/pn-np","Kouchibouguac National Park","/en/pn-np/nb/kouchibouguac","Plan your visit","/en/pn-np/nb/kouchibouguac/visit","2020-03-26T00:00:00Z","2020-03-31T03:15:09.781Z",,"Parks Canada",,,
"https://www.pc.gc.ca/en/pn-np/ns/sable/visit","en","Plan your visit - Sable Island National Park Reserve","true","Plan your visit","National Parks","/en/pn-np","Sable Island National Park Reserve","/en/pn-np/ns/sable",,,"2020-03-26T00:00:00Z","2020-03-31T03:15:10.674Z",,"Parks Canada",,,"Plan your visit to Sable Island National Park Reserve"
"https://www.pc.gc.ca/en/lhn-nhs/pe/greengables/visit/tarifs-fees","en","Fees - Green Gables Heritage Place","true","Fees","National Historic Sites","/en/lhn-nhs","Green Gables Heritage Place","/en/lhn-nhs/pe/greengables","Plan your visit","/en/lhn-nhs/pe/greengables/visit","2020-03-26T00:00:00Z","2020-03-31T03:14:54.113Z",,"Parks Canada",,,"Find information on fees for Green Gables Heritage Place."
"https://www.pc.gc.ca/en/lhn-nhs/qc/etiennecartier/visit/covid-19-info","en","Coronavirus (COVID-19) and your visit to Sir George-Étienne Cartier National Historic Site - Sir George-Étienne Cartier National Historic Site","false","Coronavirus (COVID-19) and your visit to Sir George-Étienne Cartier National Historic Site","National Historic Sites","/en/lhn-nhs","Sir George-Étienne Cartier National Historic Site","/en/lhn-nhs/qc/etiennecartier","Plan your visit","/en/lhn-nhs/qc/etiennecartier/visit","2020-03-26T00:00:00Z","2020-03-31T03:14:55.501Z",,"Parks Canada",,,"Learn how COVID-19 may affect your visit."
"https://www.pc.gc.ca/en/lhn-nhs/qc/saintmaurice/visit/covid-19-info","en","Coronavirus (COVID-19) and your visit to Forges du Saint-Maurice National Historic Site - Forges du Saint-Maurice National Historic Site","false","Coronavirus (COVID-19) and your visit to Forges du Saint-Maurice National Historic Site","National Historic Sites","/en/lhn-nhs","Forges du Saint-Maurice National Historic Site","/en/lhn-nhs/qc/saintmaurice","Plan your visit","/en/lhn-nhs/qc/saintmaurice/visit","2020-03-26T00:00:00Z","2020-03-31T03:14:56.408Z",,"Parks Canada",,,"Learn how COVID-19 may affect your visit."
"https://www.pc.gc.ca/en/pn-np/ab/waterton/visit","en","Plan your visit - Waterton Lakes National Park","true","Plan your visit","National Parks","/en/pn-np","Waterton Lakes National Park","/en/pn-np/ab/waterton",,,"2020-03-26T00:00:00Z","2020-03-31T03:14:59.227Z",,"Parks Canada",,,"Plan your next Waterton Lakes National Park adventure. Get the information you need to make your visit to the park a safe and enjoyable one."
"https://www.pc.gc.ca/en/pn-np/pe/pei-ipe/securite-safety","en","Visitor safety - Prince Edward Island National Park","true","Visitor safety","National Parks","/en/pn-np","Prince Edward Island National Park","/en/pn-np/pe/pei-ipe",,,"2020-03-26T00:00:00Z","2020-03-31T03:15:16.933Z",,"Parks Canada",,,"Safety information, Prince Edward Island National Park of Canada"
"https://www.canada.ca/en/parole-board/services/record-suspensions/got-a-question-about-your-application.html","en","Got a question about your application?","false","Questions; Footnotes","Policing, justice and emergencies","/en/services/policing.html","Parole, record suspension, expungement and clemency","/en/services/policing/parole.html","Record suspensions","/en/parole-board/services/record-suspensions.html","2020-03-25T00:00:00Z","2020-03-31T06:41:44.795Z","Parole Board of Canada",,"general public","frequently asked questions","Got a question about your application?"
"https://www.canada.ca/en/public-health/news/2020/03/ministers-and-government-of-canada-officials-to-hold-a-news-conference-on-coronavirus-disease-covid-197.html","en","Ministers and Government of Canada officials to hold a news conference on coronavirus disease (COVID-19)","false","Media advisory; Date; Time; Location; Media Inquiries:","Public Health Agency of Canada","/en/public-health.html",,,,,"2020-03-25T00:00:00Z","2020-03-31T06:39:36.384Z","Public Health Agency of Canada","HE Health and Safety","media","media advisories","Ministers and Government of Canada officials to hold a news conference on coronavirus disease (COVID-19)"
"https://www.canada.ca/en/department-finance/news/2020/03/introduces-canada-emergency-response-benefit-to-help-workers-and-businesses.html","en","Government introduces Canada Emergency Response Benefit to help workers and businesses","false","News release; Quotes; Associated links; Contacts; Media may contact:; General Enquiries","Department of Finance Canada","/en/department-finance.html","News","/en/department-finance/news.html",,,"2020-03-25T00:00:00Z","2020-03-31T06:44:08.564Z","Department of Finance Canada","EC Economics and Industry; Finance","general public","news releases","To support workers and help businesses keep their employees, the government has proposed legislation to establish the Canada Emergency Response Benefit (CERB)."
"https://www.pc.gc.ca/en/pn-np/nu/quttinirpaaq/visit/covid-19-info","en","Coronavirus (COVID-19) and your visit to Quttinirpaaq National Park - Quttinirpaaq National Park","false","Coronavirus (COVID-19) and your visit to Quttinirpaaq National Park","National Parks","/en/pn-np","Quttinirpaaq National Park","/en/pn-np/nu/quttinirpaaq","Plan your visit","/en/pn-np/nu/quttinirpaaq/visit","2020-03-25T00:00:00Z","2020-03-31T06:46:13.456Z",,"Parks Canada",,,"information about coronavirus disease in Quttinirpaaq National Park"
