"URL","Language","Title","Has Alert","H2","Breadcrumb LVL2 Name","Breadcrumb LVL2 URL","Breadcrumb LVL3 Name","Breadcrumb LVL3 URL","Breadcrumb LVL4 Name","Breadcrumb LVL4 URL","Last Modified","Last Crawled","Author","dcterms.subject","dcterms.audience","dcterms.type","desc"
"https://www.canada.ca/fr/services/prestations.html","fr","Prestations","false","Promotions; En demande; Services et renseignements; En vedette",,,,,,,"2020-03-30T00:00:00Z","2020-03-31T02:53:41.638Z","Emploi et Développement social Canada","EC Économie et industrie; Avantages sociaux","grand public","page de navigation - page de thème","Comprend l’assurance-emploi, le Régime de pensions, ainsi que les prestations offertes pour le logement, les études, la formation, le soutien à la famille et l’aide aux personnes handicapées."
"https://www.canada.ca/fr/immigration-refugies-citoyennete/services/refugies/presenter-demande-asile-canada/demande.html","fr","Présenter une demande d’asile depuis le Canada : Comment présenter une demande","true","Comment présenter une demande d’asile; 1. Décider où présenter votre demande; 2. Se présenter à l’audience","Immigration et citoyenneté","/fr/services/immigration-citoyennete.html","Réfugiés et demandes d’asile","/fr/immigration-refugies-citoyennete/services/refugies.html","À propos du processus","/fr/immigration-refugies-citoyennete/services/refugies/presenter-demande-asile-canada.html","2020-03-30T00:00:00Z","2020-03-31T02:53:44.754Z","Immigration, Réfugiés et Citoyenneté Canada",,"grand public","début d'un service","Demander le statut de réfugié de l’intérieur du Canada : Comment présenter une demande"
"http://surrey.rcmp-grc.gc.ca/ViewPage.action?contentId=-1&languageId=4&siteNodeId=1188","fr","Sunshine Coast RCMP - Newsroom","false","Follow:; Related BC RCMP News; Media Relations Officer","C.-B.","http://cb.rcmp-grc.gc.ca/ViewPage.action?siteNodeId=14&languageId=4&contentId=-1","Sunshine Coast Home","/ViewPage.action?siteNodeId=1185&languageId=4&contentId=-1",,,"2020-03-30T00:00:00Z","2020-03-31T02:53:52.878Z",,"Votre GRC de White Rock, alertes publiques, salle de nouvelles, services de police, communiquez avec nous, comment puis-je..., protégez-vous, carrières, personnes disparues, les individus recherchés",,,"Sunshine Coast RCMP Newsrrom"
"http://surrey.rcmp-grc.gc.ca/ViewPage.action?categoryId=410&contentId=-1&languageId=4&siteNodeId=1019","fr","GRC en C.-B. -","false","Suivre :; Contactez-nous; Produits","C.-B.","/ViewPage.action?siteNodeId=14&languageId=4&contentId=-1","Contactez-nous","/ViewPage.action?siteNodeId=26&languageId=4&contentId=-1","Détachements","/ViewPage.action?siteNodeId=27&languageId=4&contentId=-1","2020-03-30T00:00:00Z","2020-03-31T02:53:55.729Z",,"Détachements de la GRC en C.-B.",,,
"https://www.inspection.gc.ca/covid-19/informations-de-l-acia-pour-l-industrie/fra/1584462704366/1584462704709","fr","Maladie à coronavirus (COVID-19) : Informations de l'ACIA pour l'industrie - Agence canadienne d'inspection des aliments","true","Questions / préoccupations?; Sur cette page; Réponses aux questions sur les maladies à coronavirus; Transition des bureaux de l'ACIA vers des services sur rendez-vous seulement; L'ACIA priorise les activités critiques pendant la pandémie de la COVID-19; Mesures en place durant la COVID-19 pour l'industrie réglementée par l'ACIA; Mise à jour de l'ACIA sur les services d'inspection durant la pandémie de la COVID-19","Agence canadienne d'inspection des aliments","/fra/1297964599443/1297965645317","COVID-19","/covid-19/fra/1584729805758/1584729899016",,,"2020-03-30T00:00:00Z","2020-03-31T02:59:55.189Z",,"communications,communications gouvernementales,indicateur de santé,information gouvernementale,sécurité,soins de santé","éducateurs; entreprises; gouvernement; grand public; média; Scientifiques","matériel de référence","Le Système de commandement des interventions de l'ACIA sur le COVID-19 continue de surveiller la situation."
"https://www.pc.gc.ca/fr/voyage-travel/securite-safety/covid-19-info","fr","Maladie à coronavirus (COVID-19) - Planifiez votre visite","false","Maladie à coronavirus (COVID-19)","Planifiez votre visite","/fr/voyage-travel","Sécurité des visiteurs","/fr/voyage-travel/securite-safety",,,"2020-03-30T00:00:00Z","2020-03-31T03:01:02.737Z",,"Parcs Canada",,,
"https://www.publicsafety.gc.ca/cnt/ntnl-scrt/cntr-trrrsm/pssngr-prtct/dcmnts-fr.aspx","fr","Documents de voyage nécessaires","false","Transport aérien intérieur; Transport aérien international","Sécurité nationale","/cnt/ntnl-scrt/index-fr.aspx","Lutte contre le terrorisme","/cnt/ntnl-scrt/cntr-trrrsm/index-fr.aspx","Comment fonctionne le Programme de protection des passagers","/cnt/ntnl-scrt/cntr-trrrsm/pssngr-prtct/index-fr.aspx","2020-03-30T00:00:00Z","2020-03-31T03:01:03.140Z",,"Sécurité publique, Les voyages en avion",,,"Une liste des documents qui sont nécessaires pour le voyage et exemples de documents d'identité valides émises par le gouvernement"
"https://www.international.gc.ca/development-developpement/partners-partenaires/bt-oa/guidance-covid-guide.aspx?lang=fra","fr","Guide sur l’admissibilité des dépenses possibles pour la COVID-19","false","Guide sur l’admissibilité des dépenses possibles pour la COVID-19; Lignes directrices générales",,,,,,,"2020-03-30T00:00:00Z","2020-03-31T03:00:24.852Z",,"Index, Passation des marchés",,,
"https://www.pc.gc.ca/fr/pn-np/nu/sirmilik/visit/covid-19-inuktitut","fr","ᒥᕐᖑᐃᕐᓯᕕᓕᕆᔨᒃᑯᑦ ᑲᓇᑕᒥ ᒪᑐᔭᐅᓯᒪᔪᓄᑦ ᓇᓗᓇᐃᖅᓯᓂᖅ — COVID-19 - Parc national Sirmilik","false","ᒥᕐᖑᐃᕐᓯᕕᓕᕆᔨᒃᑯᑦ ᑲᓇᑕᒥ ᒪᑐᔭᐅᓯᒪᔪᓄᑦ ᓇᓗᓇᐃᖅᓯᓂᖅ — COVID-19","Parcs nationaux","/fr/pn-np","Parc national Sirmilik","/fr/pn-np/nu/sirmilik","Planifiez votre visite","/fr/pn-np/nu/sirmilik/visit","2020-03-30T00:00:00Z","2020-03-31T03:00:56.228Z",,"Parcs Canada",,,
"https://conception.canada.ca/crise/alertes.html","fr","Alertes et perturbations de service sur","true","Sur cette page; Comment utiliser les alertes en temps de crise; Exemples et code; Alertes répétées sur plusieurs pages","À propos de Canada.ca","https://www.canada.ca/fr/gouvernement/a-propos.html","Système de conception de Canada.ca","https://www.canada.ca/fr/gouvernement/a-propos/systeme-conception.html","Aide-mémoire pour la conception du contenu des communications de crise","https://conception.canada.ca/crise/contenu.html","2020-03-29T09:30:03Z","2020-03-31T02:56:01.520Z",,,,,
"https://www.inspection.gc.ca/covid-19/questions-et-reponses/fra/1584648921808/1584648922156","fr","Dernières informations de l'ACIA destinées aux consommateurs sur l'alimentation et la santé animale – COVID 19 - Agence canadienne d'inspection des aliments","false","Sur cette page; Salubrité des aliments et COVID-19; Santé animale et la COVID-19","Agence canadienne d'inspection des aliments","/fra/1297964599443/1297965645317","COVID-19","/covid-19/fra/1584729805758/1584729899016",,,"2020-03-29T00:00:00Z","2020-03-31T06:46:18.999Z",,"communications,communications gouvernementales,information gouvernementale,soins de santé,indicateur de santé,sécurité","entreprises; éducateurs; grand public; gouvernement; média; Scientifiques","foire aux questions ,matériel de référence","Questions et réponses – COVID-19 et salubrité alimentaire"
"https://www.canada.ca/fr/services-autochtones-canada.html","fr","Services aux Autochtones Canada","false","Suivez :; Transformation; Nouveautés; Services et renseignements; En demande; Contactez-nous; Autres renseignements pour les; Ce que nous faisons; Renseignements sur l’organisation; En vedette",,,,,,,"2020-03-29T00:00:00Z","2020-03-31T02:54:33.280Z","Services aux Autochtones Canada",,,,"Services aux Autochtones Canada"
"https://www.canada.ca/fr/sante-publique/services/publications/maladies-et-affections/infographie-covid-19-soyez-pret.html","fr","Soyez prêt (COVID-19) infographie le nouveau coronavirus","false","Planifiez; Liste d’achats; Communiquez; Restez informé","Santé","/fr/services/sante.html","Maladies et affections","/fr/sante-publique/services/maladies.html","Maladie à coronavirus (COVID-19)","/fr/sante-publique/services/maladies/maladie-coronavirus-covid-19.html","2020-03-28T00:00:00Z","2020-03-31T06:01:58.530Z","Agence de la santé publique du Canada",,,,"Vous pouvez prendre des mesures simples pour vous préparer si un membre de votre ménage ou vous-même tombez malade ou si le nouveau coronavirus devient courant au sein de votre collectivité."
"https://www.canada.ca/fr/sante-canada/services/medicaments-produits-sante/medicaments/demandes-presentations/lignes-directrices/covid-19-acceleree-desinfectants-mains-alcool.html","fr","Guide sur l'approche provisoire d'autorisation accélérée pour la production et la distribution de désinfectants pour les mains à base d'alcool de Santé Canada","false","Entreprises ne demandant qu'une licence d'exploitation; Bonnes pratiques de fabrication; Entreprises demandant uniquement une licence de produit; Utilisation d'un produit de désinfection pour les mains provenant du Canada dans d'autres contextes; Entreprises demandant à la fois une licence de produit ET une licence d'exploitation","Ministères et organismes","/fr/gouvernement/min.html","Santé Canada","/fr/sante-canada.html","Médicaments et produits de santé","/fr/sante-canada/services/medicaments-produits-sante.html","2020-03-28T00:00:00Z","2020-03-31T06:02:59.617Z","Santé Canada",,,"lignes directrices","Ce document fournit des informations sur l'approche provisoire d'autorisation accélérée mise en œuvre par Santé Canada pour soutenir les entreprises qui utilisent leurs installations pour fabriquer, emballer et/ou étiqueter des désinfectants pour les mains à base d'alcool en réponse à la pandémie COVID-19."
"https://www.canada.ca/fr/sante-publique/services/video/covid-19-lavage-mains.html","fr","Évitez la propagation de la COVID-19 : Lavez vos mains","false","Transcription","Santé","/fr/services/sante.html","Galerie de vidéos liés à la santé","/fr/services/sante/video.html",,,"2020-03-28T00:00:00Z","2020-03-31T06:00:09.954Z","Agence de la santé publique du Canada",,,"documents promotionnels","Comment se laver les mains pour éviter la propagation de COVID-19."
"https://www.canada.ca/fr/sante-canada/services/systeme-soins-sante/ressources-humaines-sante/declarations-besoin-formation-postdoctorale-medecine-etats-unis.html","fr","Programme de déclaration de besoin pour les médecins diplômés qui poursuivent des études supérieures en médecine aux États-Unis","true","Admissibilité à l'obtention d'un visa J-1; Déclaration de besoin au Canada; Qui peut en faire la demande; Documents nécessaires pour une déclaration de besoin; Processus de demande; Changer de lieu ou suivre une formation supplémentaire; Exigence relative à la présence dans le pays d'origine pendant deux ans; Planifier soigneusement votre formation : Information sur l'obtention d'un permis d'exercice de la médecine et sur l'emploi au Canada; Spécialités pour lesquelles la demande est limitée au Canada; Communiquez avec nous","Santé","/fr/services/sante.html","Système et services de santé","/fr/services/sante/systeme-et-services-sante.html","Système de soins de santé","/fr/sante-canada/sujets/systeme-soins-sante.html","2020-03-28T00:00:00Z","2020-03-31T06:42:33.392Z","Santé Canada","HE Santé et sécurité","grand public","foires aux questions","Information et formulaires de Santé Canada destinés aux étudiants et diplômés en médecine désirant suivre une formation postdoctorale en médecine aux États-Unis"
"https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/contactez-ircc/centre-soutien-clientele.html","fr","Services du Centre de soutien à la clientèle d’Immigration, Réfugiés et Citoyenneté Canada","true","Questions qui nous sont le plus souvent posées par nos clients; Vous n’avez toujours pas trouvé ce que vous cherchez?; En vedette","Immigration, Réfugiés et Citoyenneté Canada","/fr/immigration-refugies-citoyennete.html","Renseignements organisationnels","/fr/immigration-refugies-citoyennete/organisation.html","Contactez-nous","/fr/immigration-refugies-citoyennete/organisation/contactez-ircc.html","2020-03-28T00:00:00Z","2020-03-31T06:42:42.703Z","Immigration, Réfugiés et Citoyenneté Canada",,"grand public","coordonnées","Services du Centre de soutien à la clientèle d’Immigration, Réfugiées et Citoyenneté Canada"
"https://www.pc.gc.ca/fr/pn-np/bc/glacier/visit/covid-19-info","fr","La maladie à coronavirus (COVID-19) et votre visite au parc national des Glaciers - Parc national des Glaciers","false","La maladie à coronavirus (COVID-19) et votre visite au parc national des Glaciers","Parcs nationaux","/fr/pn-np","Parc national des Glaciers","/fr/pn-np/bc/glacier","Planifiez votre visite","/fr/pn-np/bc/glacier/visit","2020-03-28T00:00:00Z","2020-03-31T06:46:51.994Z",,"Parcs Canada",,,"Comment la COVID-19 peut affecter votre visite."
"https://www.canada.ca/fr/sante-publique/services/publications/maladies-et-affections/personnes-susceptibles-gravement-malades-contractent-covid-19.html","fr","Personnes susceptibles d’être gravement malades si elles contractent la COVID-19 (Fiche d'information)","false","Qui est exposé à un risque élevé de complications?; Soyez prêt; Comment pouvez-vous réduire votre risque de contracter la COVID-19?; Que devez-vous faire en cas d’apparition de symptômes de la COVID-19?","Santé","/fr/services/sante.html","Maladies et affections","/fr/sante-publique/services/maladies.html","Maladie à coronavirus (COVID-19)","/fr/sante-publique/services/maladies/maladie-coronavirus-covid-19.html","2020-03-28T00:00:00Z","2020-03-31T02:50:24.395Z","Agence de la santé publique du Canada",,,"éducation et sensibilisation","Certains Canadiens sont susceptibles de développer de graves complications liées à une maladie en raison de leur âge ou de problèmes de santé sous-jacents. Si c’est votre cas, vous pouvez prendre des mesures pour réduire votre risque de contracter la COVID-19."
